depth_mid,easy,fraction_replicas_rate_positive,hard,ratio_growth_rate_max,ratio_growth_rate_median,ratio_growth_rate_min,threshold_high,threshold_low
5.696674943938474,parity3,1.0,random_balanced,584.0522914082784,501.29098929507705,458.5836959218395,0.00356470155489,0.00316160665983
5.81667494393914,parity3,1.0,random_balanced,579.0674855892415,499.9253850326779,454.75595076721095,0.00316160665983,0.00280409355946
5.936674943940315,parity3,1.0,random_balanced,578.4527561110796,494.1696165052155,451.2860317419149,0.00280409355946,0.00248700788435
6.056674943939979,parity3,1.0,random_balanced,575.8440295514631,489.8796856928716,448.6133769387925,0.00248700788435,0.00220577811891
6.176674943937908,parity3,1.0,random_balanced,572.5013274106007,486.6674273241566,444.21757621321825,0.00220577811891,0.00195634969253
6.296674943936634,parity3,1.0,random_balanced,570.0967328320388,480.7122106217822,440.6187100850526,0.00195634969253,0.00173512652367
6.416674943937635,parity3,1.0,random_balanced,567.8714164134392,477.6956515722304,436.3123064061849,0.00173512652367,0.00153891917413
6.536674943939238,parity3,1.0,random_balanced,564.7288687741066,472.70983719967415,431.48945781444155,0.00153891917413,0.00136489886599
6.656674943939317,parity3,1.0,random_balanced,563.0483249128564,469.7709416636589,429.81379025851305,0.00136489886599,0.0012105566983
6.776674943937397,parity3,1.0,random_balanced,560.3535134142455,466.0554582536199,424.1790397800939,0.0012105566983,0.00107366747553
6.896674943939244,parity3,1.0,random_balanced,559.8160293368852,462.8877614615476,422.1536914035238,0.00107366747553,0.00095225762628
7.016674943940956,parity3,1.0,random_balanced,557.6750184484202,460.52608639739674,419.4672800860375,0.00095225762628,0.00084457674977
7.136674943937584,parity3,1.0,random_balanced,555.1183636309502,457.76685562456714,418.27698342390596,0.00084457674977,0.00074907237975
7.256674943936167,parity3,1.0,random_balanced,549.6100257047008,454.6470287215494,416.89973320004,0.00074907237975,0.00066436760218
7.376674943941916,parity3,1.0,random_balanced,549.35314911666,450.57229181933644,413.0174013149001,0.00066436760218,0.00058924120386
7.496674943946479,parity3,1.0,random_balanced,549.7808888157821,448.0074892093594,410.5450082869374,0.00058924120386,0.00052261006586
7.6166749439407315,parity3,1.0,random_balanced,545.5448101611239,444.3502896196121,409.5172053866087,0.00052261006586,0.00046351354785
0.4166749439387326,parity4,1.0,random_balanced,672.2940890515464,662.3390355164294,657.4934501592172,0.7,0.62084430570201
0.5366749439387303,parity4,1.0,random_balanced,1192.5341028483294,1146.6853169734525,1112.2097193439106,0.62084430570201,0.55063950274659
0.6566749439387318,parity4,1.0,random_balanced,1198.6544316752083,1127.431102631259,1007.8824531199537,0.55063950274659,0.48837342824972
0.7766749439387325,parity4,1.0,random_balanced,1220.0125853461022,1116.308543645984,1100.7843334732315,0.48837342824972,0.4331483742643
0.8966749439387288,parity4,1.0,random_balanced,1203.4798153596546,1086.0405727743018,1007.4094329793439,0.4331483742643,0.38416814526582
1.0166749439387306,parity4,1.0,random_balanced,1223.938703981616,1062.8125725246316,970.6933108275167,0.38416814526582,0.34072657917198
1.1366749439387256,parity4,1.0,random_balanced,1241.3898587487308,1057.9799262022177,895.4838558912265,0.34072657917198,0.30219736640036
1.2566749439387224,parity4,1.0,random_balanced,1214.9969570168394,984.7167906136697,841.513514272922,0.30219736640036,0.26802502018258
1.376674943938724,parity4,1.0,random_balanced,1129.9069838198322,890.8793850718085,781.7572921915441,0.26802502018258,0.23771686795146
1.4966749439387304,parity4,1.0,random_balanced,999.8414445226358,776.2068860966262,716.8989108553767,0.23771686795146,0.21083594833854
1.6166749439387231,parity4,1.0,random_balanced,902.1719501411784,694.1840222589873,636.4574857159112,0.21083594833854,0.1869947113761
1.7366749439387053,parity4,1.0,random_balanced,799.9985425222218,624.1009084954649,542.7459734286917,0.1869947113761,0.16584943107749
