depth,easy,easy_transition,easy_transition_brackets,fraction_replicas_ratio_positive,hard,hard_transition,hard_transition_brackets,log_volume_ratio_easy_over_hard_median,log_volume_ratio_max,log_volume_ratio_min,threshold
5.51667494393822,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4435.349326131348,4766.981861656932,4193.23307004838,0.00401918977996
5.636674943938574,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4498.586615109978,4837.567210650954,4251.765975272305,0.00356470155489
5.756674943938374,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4561.409001513379,4907.6534856198305,4310.147456083825,0.00316160665983
5.876674943939907,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4623.656223545186,4977.141583891427,4367.903636675071,0.00280409355946
5.996674943940723,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4685.672640890474,5046.555914625229,4425.261068534748,0.00248700788435
6.116674943939235,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4747.061344242418,5115.657198170547,4482.152046714707,0.00220577811891
6.23667494393658,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4808.201143808255,5184.3573574583,4538.400695836382,0.00195634969253
6.356674943936687,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4868.9729328130825,5252.768965398205,4594.133835463955,0.00173512652367
6.476674943938584,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4929.192152804097,5320.913535368895,4649.62096124725,0.00153891917413
6.5966749439398935,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",4989.002902226357,5388.680999622527,4704.905302458971,0.00136489886599
6.71667494393874,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5048.727107729304,5456.246798611421,4759.716703062653,0.0012105566983
6.836674943936054,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5107.961953727839,5523.489220219625,4814.212110236726,0.00107366747553
6.956674943942435,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5166.8836532989935,5590.6671437436235,4868.487833689362,0.00095225762628
7.0766749439394765,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5225.529038147153,5657.588145955784,4922.55854863708,0.00084457674977
7.196674943935692,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5284.094895019023,5724.202349589397,4975.716074460063,0.00074907237975
7.316674943936642,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5342.086435741989,5790.155552674483,5028.60870295683,0.00066436760218
7.4366749439471915,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5399.612517383573,5856.077930574278,5081.596460261398,0.00058924120386
7.556674943945765,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5456.963203363951,5922.051637231388,5134.071034622988,0.00052261006586
7.676674943935698,parity3,"[96, 112]","{""n50"": [80, 96], ""n90"": [96, 112]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",5513.724497402138,5987.51701444523,5186.254178788653,0.00046351354785
0.35667494393873245,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",0.04226501571366864,0.047362612178246555,0.03333409528366327,0.7
0.47667494393873283,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",79.52365362416587,80.72143336051104,78.94132697763033,0.62084430570201
0.5966749439387276,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",217.36820491878382,222.04541931942356,212.59990669682574,0.55063950274659
0.7166749439387359,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",352.50356099240526,363.0673243162764,340.164075182966,0.48837342824972
0.8366749439387292,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",485.29745363170184,509.46883455780056,473.18750785241355,0.4331483742643
0.9566749439387285,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",612.8341331424492,653.8864124009583,607.0630671796578,0.38416814526582
1.0766749439387329,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",740.2575595863841,796.6988474079378,723.546264478964,0.34072657917198
1.1966749439387185,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",869.4108524624278,937.6078396085519,837.8172490093642,0.30219736640036
1.3166749439387264,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",987.4085479178575,1065.7134481576484,938.7988707221215,0.26802502018258
1.4366749439387214,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1097.7126809737429,1188.7098211992377,1032.6097457851029,0.23771686795146
1.5566749439387393,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1198.210090937179,1298.1168512963513,1118.6376150877609,0.21083594833854
1.676674943938707,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1279.3923340034478,1393.1813304000766,1197.861019305874,0.1869947113761
1.7966749439387035,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1355.1832235776303,1484.28090828816,1272.2439861582327,0.16584943107749
1.9166749439387005,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1421.9538228664094,1565.6490462988127,1334.0679541559593,0.14709524984054
2.036674943938709,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1481.005420640814,1644.231388912626,1390.9662914649823,0.13046178322759
2.156674943938737,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1533.6034589956353,1722.9809241919095,1447.6090419838386,0.11570922175511
2.2766749439386844,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1585.8850377580652,1800.3533778518927,1490.271273761015,0.10262487349125
2.396674943938712,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1638.0436985257843,1873.8296532024335,1537.9264173870893,0.0910200976149
2.516674943938779,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1687.8695952021012,1941.1674977803814,1591.700328284272,0.08072758472664
2.6366749439386794,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1736.7056999672386,2004.0850736768655,1647.1180776672463,0.07159894470088
2.756674943938713,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1788.0969153232222,2064.206562073584,1701.897851818083,0.06350256730259
2.8766749439387804,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1839.7157503804249,2123.027711185141,1755.9730060272507,0.05632172472467
2.996674943938737,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1889.676204709082,2181.000064201606,1809.2054382454826,0.04995288868947
3.1166749439386985,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1938.0543505091805,2237.232843585212,1860.9902828127185,0.04430423785175
3.2366749439388243,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",1987.2947333347674,2291.8199864534085,1910.8954404283688,0.03929433398389
3.356674943938869,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2035.687104179714,2344.409392438766,1957.443769100307,0.0348509478575
3.476674943938894,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2082.859448022477,2394.98680121017,2000.0465056477215,0.03091001789378
3.596674943938767,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2128.2862202799797,2444.2558699507267,2041.4444828482333,0.02741472656929
3.7166749439386084,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2172.122657877295,2492.266849414543,2081.380227489635,0.02431468126132
3.8366749439385353,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2215.539660804602,2539.1283496577944,2120.4878971917124,0.02156518772293
3.956674943938983,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2258.421152549726,2585.041327729322,2158.462090203039,0.0191266057131
4.076674943938955,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2300.0697630753,2629.488747606345,2196.0235985110285,0.01696377749198
4.196674943938928,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2340.66355136839,2672.727380828414,2232.2867475643793,0.01504552094156
4.316674943938593,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2380.499627667152,2715.1101656167148,2267.0910369516555,0.01334418000413
4.436674943939044,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2419.276863545828,2756.679485699628,2301.5229702284373,0.01183522595689
4.556674943939151,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2457.090888313658,2796.5768434910783,2335.4251079982237,0.01049690377433
4.676674943938801,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2494.724112720971,2835.4588265775797,2369.210259257735,0.00930991847971
4.796674943938259,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2531.28912012382,2873.3545034650106,2402.368710356029,0.00825715696383
4.916674943938563,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2567.325390107082,2909.8435462002576,2434.5324846189187,0.0073234412604
5.036674943938012,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2602.9288109651598,2945.042319587304,2466.475862382314,0.00649530972095
5.15667494393943,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2637.5653481588615,2978.9997097670202,2497.4934869132703,0.00576082293431
5.276674943939125,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2671.45996693211,3011.520415659549,2527.8516313782166,0.00510939159275
5.396674943939303,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2704.914472708093,3043.765195177791,2556.174928548218,0.0045316238228
5.51667494393822,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2737.7857542312026,3075.4075890932845,2581.2564927313642,0.00401918977996
5.636674943938574,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2770.1726568206486,3112.6462831171757,2605.8684927443396,0.00356470155489
5.756674943938374,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2801.986849387277,3151.475314095603,2629.6540265634208,0.00316160665983
5.876674943939907,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2833.3045557446167,3189.407345089339,2652.5896501013913,0.00280409355946
5.996674943940723,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2864.2104437510066,3226.8972845921558,2674.8192337139644,0.00248700788435
6.116674943939235,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2894.516087698075,3263.7421148100593,2696.394758219345,0.00220577811891
6.23667494393658,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2924.330310432705,3300.068898217533,2717.716251687685,0.00195634969253
6.356674943936687,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2953.4436571103333,3335.9691604632276,2738.649935781445,0.00173512652367
6.476674943938584,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",2981.788452027945,3371.499900981144,2759.0894978695833,0.00153891917413
6.5966749439398935,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3009.503609145149,3406.81057156677,2778.8779376455996,0.00136489886599
6.71667494393874,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3033.6815272529984,3441.55531747893,2798.26801191477,0.0012105566983
6.836674943936054,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3056.989316246385,3475.8238306339194,2816.825757955861,0.00107366747553
6.956674943942435,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3079.625395602603,3510.198869077792,2835.2548266111744,0.00095225762628
7.0766749439394765,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3101.617363416091,3544.298744376533,2853.482365289815,0.00084457674977
7.196674943935692,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3123.213510987219,3577.7793392637864,2871.742818735889,0.00074907237975
7.316674943936642,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3144.2087664979454,3610.329706987412,2889.8926093854047,0.00066436760218
7.4366749439471915,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3164.3395952345436,3642.70160983996,2907.4205489260585,0.00058924120386
7.556674943945765,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3184.228747928223,3674.922715487988,2924.4617130069223,0.00052261006586
7.676674943935698,parity4,"[160, 160]","{""n50"": [128, 160], ""n90"": [128, 160]}",1.0,random_balanced,"[241, 241]","{""n50"": [240, null], ""n90"": [240, null]}",3203.3590342402304,3705.9590437672177,2940.7547407679895,0.00046351354785
