acceptance_max,acceptance_mean,acceptance_min,elapsed_seconds,level,reached_requested,requested_threshold,survival_max,survival_mean,survival_min,threshold
0.3064982096354167,0.2991388108995226,0.2933349609375,1598.2568984255195,1032,False,0.03,0.58349609375,0.5406697591145834,0.50048828125,0.036676742136478424
0.3074137369791667,0.29955344729953337,0.2936808268229167,1599.6664566621184,1033,False,0.03,0.58935546875,0.5367177327473959,0.50048828125,0.036496616899967194
0.3050740559895833,0.29937161339653867,0.2920939127604167,1601.0704631134868,1034,False,0.03,0.57861328125,0.5420125325520834,0.5009765625,0.03631935268640518
0.30743408203125,0.2995012071397569,0.29168701171875,1602.469661284238,1035,False,0.03,0.61279296875,0.5503768920898438,0.5,0.03614778071641922
0.3063761393229167,0.29946857028537327,0.2905680338541667,1603.8723936453462,1036,False,0.03,0.59619140625,0.5448226928710938,0.5,0.03597356379032135
0.307373046875,0.29950565761990017,0.29180908203125,1605.2861576080322,1037,False,0.03,0.583984375,0.5424626668294271,0.50048828125,0.03579864278435707
0.30914306640625,0.29916498396131724,0.29150390625,1606.6990907974541,1038,False,0.03,0.58642578125,0.5331929524739584,0.5009765625,0.035620082169771194
0.30517578125,0.29910776350233287,0.2909138997395833,1608.1055202111602,1039,False,0.03,0.58984375,0.5338083902994791,0.5,0.035443030297756195
0.3073323567708333,0.2995169957478841,0.2911173502604167,1609.5166350156069,1040,False,0.03,0.57958984375,0.5390574137369791,0.50048828125,0.035269156098365784
0.3072713216145833,0.2995021608140734,0.2921142578125,1612.3648453243077,1041,False,0.03,0.58740234375,0.5375391642252604,0.5009765625,0.03509598970413208
0.3069661458333333,0.2993600633409288,0.29345703125,1613.7848854139447,1042,False,0.03,0.5849609375,0.534576416015625,0.5,0.03492170572280884
0.3069864908854167,0.29946009318033856,0.29339599609375,1615.198009353131,1043,False,0.03,0.576171875,0.5368550618489584,0.5,0.03474908694624901
0.3058064778645833,0.29951710171169704,0.2933349609375,1616.6177109666169,1044,False,0.03,0.57568359375,0.5363388061523438,0.50048828125,0.03457702696323395
0.3067220052083333,0.2994076410929362,0.2927042643229167,1618.0319286361337,1045,False,0.03,0.58984375,0.5433731079101562,0.5,0.03440888226032257
0.3069864908854167,0.2994100782606337,0.2922566731770833,1619.4356435276568,1046,False,0.03,0.59130859375,0.5349502563476562,0.5,0.03423771262168884
