"condition_index","copy_x1_similarity","copy_x2_similarity","dataset_index","function_hex","parity_alt_similarity","probability","rank","sampling_protocol","target_accuracy","target_name","threshold"
"45","0.75","0.7421875","6","0xFFFFFFFFFFFFFFFF0000000000000000FFFF7FFF00010000FFFFFFFF00000000","0.2578125","0.000732421875","7","conflict_enriched","0.9921875","mux3","0.02"
"45","0.74609375","0.74609375","6","0xFFFFFFFFFFFFFFFF0000000000000000FFFFFFFF00000000FFFFFFFF00010000","0.25390625","0.0006103515625","8","conflict_enriched","0.99609375","mux3","0.02"
"46","0.5","0.5","7","0x0000000000000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000000000000000","0.5","0.3450927734375","1","conflict_enriched","1.0","parity2","0.02"
"46","0.49609375","0.49609375","7","0x0000000000000000FFFFFFFFFFFFFFFFFFFFEFFFFFFFFFFF0000000000000000","0.50390625","0.0301513671875","2","conflict_enriched","0.99609375","parity2","0.02"
"46","0.48828125","0.48828125","7","0x0000000000000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF00000000002A0000","0.51171875","0.02294921875","3","conflict_enriched","0.98828125","parity2","0.02"
"46","0.49609375","0.49609375","7","0x0000000000000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000000000080000","0.50390625","0.01904296875","4","conflict_enriched","0.99609375","parity2","0.02"
"46","0.4921875","0.4921875","7","0x0000000000000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF00000000000A0000","0.5078125","0.0157470703125","5","conflict_enriched","0.9921875","parity2","0.02"
"46","0.49609375","0.49609375","7","0x0000000000000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000000000200000","0.50390625","0.015625","6","conflict_enriched","0.99609375","parity2","0.02"
"46","0.484375","0.484375","7","0x0000000000000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000000000AA0000","0.515625","0.0126953125","7","conflict_enriched","0.984375","parity2","0.02"
"46","0.4921875","0.4921875","7","0x0000000000000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000000000220000","0.5078125","0.0125732421875","8","conflict_enriched","0.9921875","parity2","0.02"
"47","0.75","0.75","7","0xFFFFFFFFFFFFFFFF0000000000000000FFFFFFFF00000000FFFFFFFF00000000","0.25","0.7615966796875","1","conflict_enriched","1.0","mux3","0.02"
"47","0.74609375","0.75390625","7","0xFFFFFFFFFFFFFFFF0000010000000000FFFFFFFF00000000FFFFFFFF00000000","0.25390625","0.0843505859375","2","conflict_enriched","0.99609375","mux3","0.02"
"47","0.7421875","0.7578125","7","0xFFFFFFFFFFFFFFFF0000050000000000FFFFFFFF00000000FFFFFFFF00000000","0.2578125","0.029296875","3","conflict_enriched","0.9921875","mux3","0.02"
"47","0.75390625","0.74609375","7","0xFFFFFFFFFFFFFFFF0000000000000000FFFFFFFF00000001FFFFFFFF00000000","0.25390625","0.0224609375","4","conflict_enriched","0.99609375","mux3","0.02"
"47","0.7421875","0.7578125","7","0xFFFFFFFFFFFFFFFF0100010000000000FFFFFFFF00000000FFFFFFFF00000000","0.2578125","0.015869140625","5","conflict_enriched","0.9921875","mux3","0.02"
"47","0.74609375","0.75390625","7","0xFFFFFFFFFFFFFFFF0000040000000000FFFFFFFF00000000FFFFFFFF00000000","0.25390625","0.0074462890625","6","conflict_enriched","0.99609375","mux3","0.02"
"47","0.73828125","0.76171875","7","0xFFFFFFFFFFFFFFFF0100050000000000FFFFFFFF00000000FFFFFFFF00000000","0.26171875","0.0072021484375","7","conflict_enriched","0.98828125","mux3","0.02"
"47","0.75","0.75","7","0xFFFFFFFFFFFFFFFF0000010000000000FFFFFFFF00000001FFFFFFFF00000000","0.2578125","0.005859375","8","conflict_enriched","0.9921875","mux3","0.02"
