condition_index,dataset_index,lineage_count,log_volume,replica,sampling_protocol,target_function_mass,target_name,threshold,train_hard_exact_mass,unseen_agreement,unseen_target_accuracy
5,2,12,-211.14910484102919,1,uniform_random,0.0,mux3,0.2,0.05078125,0.9449181099797885,0.7902984619140625
5,2,11,-210.05616722310984,2,uniform_random,0.0,mux3,0.2,0.06884765625,0.9451977582509955,0.7923649379185268
5,2,5,-210.19344338898318,3,uniform_random,0.0,mux3,0.2,0.05517578125,0.9450825096150072,0.7918831961495536
6,3,2,-310.17867171344375,0,uniform_random,0.0,parity2,0.2,0.97216796875,0.9071471026408148,0.8200923374720982
6,3,5,-311.7919531153588,1,uniform_random,0.0,parity2,0.2,0.974609375,0.9042138051683867,0.8234122140066964
6,3,3,-310.92342185891124,2,uniform_random,0.0,parity2,0.2,0.9775390625,0.9056925052491341,0.8277587890625
6,3,3,-311.41922770097625,3,uniform_random,0.0,parity2,0.2,0.97705078125,0.9063507618911767,0.8153533935546875
7,3,3,-236.1206136882466,0,uniform_random,0.0,mux3,0.2,0.26025390625,0.9334265092419383,0.7539084298270089
7,3,2,-235.03166410376446,1,uniform_random,0.0,mux3,0.2,0.28369140625,0.9303466064231627,0.7556849888392857
7,3,4,-234.8195067817757,2,uniform_random,0.0,mux3,0.2,0.21337890625,0.9337905627150905,0.7519749232700893
7,3,3,-237.31449850596815,3,uniform_random,0.0,mux3,0.2,0.255859375,0.934247877003967,0.7499869210379464
8,4,4,-315.5857226109627,0,uniform_random,0.00048828125,parity2,0.2,0.8740234375,0.9085062242484374,0.8813236781529018
8,4,4,-315.9894260762031,1,uniform_random,0.0009765625,parity2,0.2,0.8916015625,0.9073070446522623,0.8841618129185268
8,4,2,-314.53975107046114,2,uniform_random,0.0009765625,parity2,0.2,0.888671875,0.9062948978340745,0.8790174211774554
8,4,3,-313.0430915574752,3,uniform_random,0.0029296875,parity2,0.2,0.90576171875,0.9066706927691711,0.8756779261997768
9,4,12,-171.11259711041168,0,uniform_random,0.0,mux3,0.2,0.501953125,0.95464113517536,0.8230612618582589
9,4,12,-170.8959250302218,1,uniform_random,0.0,mux3,0.2,0.5029296875,0.9538237096310095,0.8222765241350446
9,4,12,-171.15175450192268,2,uniform_random,0.0,mux3,0.2,0.4921875,0.954647034658325,0.8227212088448661
9,4,11,-170.79981344318745,3,uniform_random,0.0,mux3,0.2,0.54248046875,0.9547587968489656,0.8239506312779018
10,5,1,-301.66060885618,0,uniform_random,0.0,parity2,0.2,0.71142578125,0.9024050407295192,0.8258579799107143
10,5,1,-300.36202487308987,1,uniform_random,0.0,parity2,0.2,0.73779296875,0.9027097266620032,0.8296726771763393
10,5,2,-302.00562726961147,2,uniform_random,0.0,parity2,0.2,0.7275390625,0.9044332084307011,0.8276868547712054
10,5,3,-301.46207824087645,3,uniform_random,0.0,parity2,0.2,0.67626953125,0.9035170123368965,0.8245348249162946
11,5,10,-211.87654309044535,0,uniform_random,0.0,mux3,0.2,0.0029296875,0.9489972978919772,0.7476915631975446
11,5,7,-210.79339908302893,1,uniform_random,0.0,mux3,0.2,0.00439453125,0.9479665985842196,0.7447553362165179
11,5,9,-211.02936995819712,2,uniform_random,0.0,mux3,0.2,0.001953125,0.9464759781402391,0.7524610246930804
11,5,6,-209.5060311853151,3,uniform_random,0.0,mux3,0.2,0.00341796875,0.9413777408018158,0.7589067731584821
12,6,5,-336.40975226004497,0,uniform_random,0.0,parity2,0.2,0.99462890625,0.9248060803743173,0.8550284249441964
12,6,3,-335.25798832062634,1,uniform_random,0.0,parity2,0.2,0.994140625,0.9237362804861426,0.8577968052455357
12,6,3,-335.6324988520635,2,uniform_random,0.0,parity2,0.2,0.99853515625,0.9235093037359495,0.8627079554966518
12,6,3,-336.6213084423195,3,uniform_random,0.0,parity2,0.2,0.99462890625,0.9255482353313212,0.8568943568638393
13,6,6,-230.60283363307323,0,uniform_random,0.0,mux3,0.2,0.35107421875,0.9191951353706862,0.7826102120535714
13,6,7,-230.28496199011838,1,uniform_random,0.0,mux3,0.2,0.33251953125,0.9189021376557156,0.7813197544642857
13,6,8,-228.86767397781736,2,uniform_random,0.0,mux3,0.2,0.3935546875,0.9147302660974358,0.7852608816964286
13,6,9,-229.9304482118275,3,uniform_random,0.0,mux3,0.2,0.30224609375,0.9185264726370309,0.7820979527064732
14,7,5,-298.817078537104,0,uniform_random,0.0,parity2,0.2,0.98681640625,0.8994560872645726,0.7956194196428571
14,7,3,-298.72538335821923,1,uniform_random,0.0,parity2,0.2,0.97314453125,0.9000681426488677,0.7885219029017857
14,7,5,-298.55905096818026,2,uniform_random,0.0,parity2,0.2,0.9853515625,0.9031534380636242,0.7896750313895089
14,7,4,-298.16901643004053,3,uniform_random,0.0,parity2,0.2,0.982421875,0.9012781606814361,0.7928750174386161
15,7,10,-205.31499036789037,0,uniform_random,0.0,mux3,0.2,0.02099609375,0.957024066261357,0.7875605991908482
15,7,7,-205.1992592076738,1,uniform_random,0.0,mux3,0.2,0.01220703125,0.9575209177349856,0.7877044677734375
15,7,10,-205.8831795818949,2,uniform_random,0.0,mux3,0.2,0.01025390625,0.9573752643990662,0.7859715053013393
15,7,10,-205.42043918807673,3,uniform_random,0.0,mux3,0.2,0.01708984375,0.9573769469230886,0.7878679547991071
16,0,2,-318.92484301875163,0,cell_balanced,0.0048828125,parity2,0.2,0.966796875,0.8965305634790841,0.9021671840122768
16,0,3,-328.9174481810064,1,cell_balanced,0.0068359375,parity2,0.2,0.96630859375,0.8913963265159107,0.8970707484654018
16,0,3,-321.02824630982036,2,cell_balanced,0.005859375,parity2,0.2,0.96630859375,0.8947216371771461,0.9014609200613839
16,0,1,-318.38514277588496,3,cell_balanced,0.00537109375,parity2,0.2,0.96923828125,0.89373739895996,0.9004146030970982
17,0,3,-264.19877530458,0,cell_balanced,0.02197265625,mux3,0.2,0.82421875,0.9449123276345718,0.9488917759486607
17,0,3,-262.87001935737,1,cell_balanced,0.01318359375,mux3,0.2,0.75634765625,0.9446529995680472,0.9473506382533482
17,0,5,-265.15113998725167,2,cell_balanced,0.02099609375,mux3,0.2,0.81689453125,0.9444281632439839,0.9468144008091518
17,0,3,-264.9159385326542,3,cell_balanced,0.00439453125,mux3,0.2,0.77490234375,0.9441004033048418,0.9419054303850446
18,1,1,-325.41312139319837,0,cell_balanced,0.00244140625,parity2,0.2,0.99365234375,0.9113086703367898,0.8934435163225446
18,1,2,-328.0006601259987,1,cell_balanced,0.0,parity2,0.2,0.99853515625,0.9085649251688283,0.8808615548270089
18,1,1,-318.70837938534874,2,cell_balanced,0.00244140625,parity2,0.2,0.994140625,0.917123356220885,0.9023045131138393
18,1,2,-316.93337903629435,3,cell_balanced,0.0029296875,parity2,0.2,0.9921875,0.9205596900400577,0.9099491664341518
19,1,7,-220.56744363911227,0,cell_balanced,0.0,mux3,0.2,0.1962890625,0.9253657517575261,0.7722865513392857
19,1,7,-220.48062994026748,1,cell_balanced,0.0,mux3,0.2,0.1845703125,0.922998050708599,0.7678985595703125
19,1,4,-220.1385697185403,2,cell_balanced,0.0,mux3,0.2,0.14404296875,0.9254139720441009,0.7686004638671875
19,1,6,-220.7987225586701,3,cell_balanced,0.0,mux3,0.2,0.1728515625,0.9275696175622045,0.7674887520926339
20,2,4,-339.5071598164899,0,cell_balanced,0.00048828125,parity2,0.2,0.99462890625,0.932874611545669,0.8648529052734375
20,2,5,-339.38370094304696,1,cell_balanced,0.0,parity2,0.2,0.99853515625,0.938987329938139,0.8490426199776786
20,2,3,-339.8072058248141,2,cell_balanced,0.00341796875,parity2,0.2,0.99951171875,0.9270973245499731,0.8609401157924107
20,2,5,-340.19215846274045,3,cell_balanced,0.0,parity2,0.2,0.9990234375,0.9410900994766133,0.8446371895926339
21,2,5,-258.92969609779897,0,cell_balanced,0.0,mux3,0.2,0.80419921875,0.929920086583453,0.9305616106305804
21,2,7,-256.68823067996806,1,cell_balanced,0.0009765625,mux3,0.2,0.818359375,0.9274814575629787,0.9260232107979911
21,2,7,-256.42483223048634,2,cell_balanced,0.0009765625,mux3,0.2,0.84033203125,0.9314641623064731,0.9297158377511161
21,2,5,-257.1410920323589,3,cell_balanced,0.0009765625,mux3,0.2,0.8505859375,0.9335693959972183,0.9302738734654018
22,3,1,-305.64815981060303,0,cell_balanced,0.0,parity2,0.2,0.853515625,0.8929789959323641,0.7439008440290179
22,3,3,-306.85346322731766,1,cell_balanced,0.0,parity2,0.2,0.8671875,0.8937191297307635,0.7370278494698661
22,3,3,-305.91015826236315,2,cell_balanced,0.0,parity2,0.2,0.8564453125,0.8887763427035809,0.7449972970145089
22,3,1,-302.3925683357373,3,cell_balanced,0.0,parity2,0.2,0.8583984375,0.8892088110111324,0.7396305629185268
23,3,11,-205.3214133653671,0,cell_balanced,0.0,mux3,0.2,0.29541015625,0.9490558113919706,0.7138432094029018
23,3,8,-205.46082099397188,1,cell_balanced,0.0,mux3,0.2,0.3125,0.9480345491271798,0.7121691022600446
23,3,11,-205.55320778304164,2,cell_balanced,0.0,mux3,0.2,0.33544921875,0.9483502119315778,0.7132938929966518
23,3,8,-205.78729084932934,3,cell_balanced,0.0,mux3,0.2,0.23681640625,0.949852190477599,0.7107522147042411
24,4,1,-303.01824231354345,0,cell_balanced,0.0,parity2,0.2,0.99658203125,0.8800973300533173,0.7719399588448661
24,4,1,-301.53054914692365,1,cell_balanced,0.0,parity2,0.2,0.99462890625,0.8709766718853592,0.7965959821428571
24,4,2,-301.41245767976756,2,cell_balanced,0.0,parity2,0.2,0.99560546875,0.8723612017354992,0.7716238839285714
24,4,1,-299.9704101983017,3,cell_balanced,0.0,parity2,0.2,0.9970703125,0.8765320637793658,0.7970101492745536
25,4,5,-239.17810940302843,0,cell_balanced,0.0,mux3,0.2,0.48583984375,0.9235742725907687,0.8167637416294643
25,4,6,-240.3522573680859,1,cell_balanced,0.0,mux3,0.2,0.46240234375,0.926891245174095,0.8202187674386161
25,4,6,-240.00246378198602,2,cell_balanced,0.0,mux3,0.2,0.52783203125,0.9271931517472761,0.8196847098214286
25,4,6,-238.55738098541116,3,cell_balanced,0.0,mux3,0.2,0.521484375,0.9254183104003463,0.8197501046316964
26,5,1,-330.5934367606335,0,cell_balanced,0.0087890625,parity2,0.2,0.93701171875,0.9342652687649391,0.9345005580357143
26,5,3,-323.8317784913872,1,cell_balanced,0.013671875,parity2,0.2,0.95703125,0.9413661335158376,0.9410836356026786
26,5,1,-320.72395245768894,2,cell_balanced,0.025390625,parity2,0.2,0.9580078125,0.9496047039725491,0.9504220145089286
26,5,2,-322.1832764322884,3,cell_balanced,0.037109375,parity2,0.2,0.94677734375,0.9514298719557475,0.950592041015625
27,5,2,-252.15441441828403,0,cell_balanced,0.0,mux3,0.2,0.89111328125,0.9131039383772637,0.899505615234375
27,5,5,-253.9482223965705,1,cell_balanced,0.0,mux3,0.2,0.88330078125,0.9089428030260693,0.8964385986328125
27,5,4,-254.93449248981403,2,cell_balanced,0.0,mux3,0.2,0.8515625,0.9074427561880081,0.8955644880022321
27,5,3,-253.3749664656368,3,cell_balanced,0.00048828125,mux3,0.2,0.89501953125,0.9116492557944935,0.8976898193359375
28,6,3,-339.3207451591548,0,cell_balanced,0.90771484375,parity2,0.2,1.0,0.9983165452648202,0.9991476876395089
28,6,1,-340.70331500311795,1,cell_balanced,0.89208984375,parity2,0.2,1.0,0.9978401928971622,0.9989013671875
28,6,1,-341.09925866419246,2,cell_balanced,0.90625,parity2,0.2,1.0,0.9980715101333778,0.9990212576729911
28,6,2,-349.95929219069706,3,cell_balanced,0.8662109375,parity2,0.2,1.0,0.9968818165650462,0.9983978271484375
29,6,3,-261.0312952744783,0,cell_balanced,0.00244140625,mux3,0.2,0.87939453125,0.932997014103419,0.9371228899274554
29,6,3,-261.9627307075265,1,cell_balanced,0.01220703125,mux3,0.2,0.8857421875,0.9333731689708699,0.9393702915736607
29,6,4,-261.5166247959438,2,cell_balanced,0.00634765625,mux3,0.2,0.85498046875,0.9305517380481672,0.9331185477120536
29,6,2,-261.2786657308734,3,cell_balanced,0.00634765625,mux3,0.2,0.89501953125,0.9312917163728278,0.9363446916852679
30,7,2,-326.7384075136304,0,cell_balanced,0.00439453125,parity2,0.2,0.99951171875,0.9473800259846454,0.9299033028738839
30,7,5,-326.9659957170174,1,cell_balanced,0.00537109375,parity2,0.2,0.99951171875,0.9499395560699128,0.9317278180803571
30,7,4,-326.88149304139307,2,cell_balanced,0.00341796875,parity2,0.2,1.0,0.9478287125459077,0.9275948660714286
30,7,6,-326.8584169216698,3,cell_balanced,0.009765625,parity2,0.2,0.9990234375,0.9501672143488238,0.9329158238002232
31,7,4,-252.96128137425043,0,cell_balanced,0.0,mux3,0.2,0.98046875,0.9149473692003269,0.9011819022042411
31,7,7,-253.93701731730997,1,cell_balanced,0.0,mux3,0.2,0.9853515625,0.9123135610039083,0.8991219656808036
31,7,8,-253.82346456607635,2,cell_balanced,0.0009765625,mux3,0.2,0.974609375,0.9104205809132703,0.8965192522321429
31,7,6,-253.07711050081792,3,cell_balanced,0.00048828125,mux3,0.2,0.97412109375,0.9131612954082139,0.9009900774274554
32,0,3,-328.84360932969247,0,conflict_enriched,0.0966796875,parity2,0.2,1.0,0.947746243311477,0.9619576590401786
32,0,3,-328.3702802068826,1,conflict_enriched,0.072265625,parity2,0.2,0.99951171875,0.9489369293560045,0.9617963518415179
32,0,1,-327.6286226663889,2,conflict_enriched,0.08251953125,parity2,0.2,1.0,0.9516950462608064,0.9635184151785714
32,0,2,-329.63096461127026,3,conflict_enriched,0.0771484375,parity2,0.2,0.99951171875,0.947263667734713,0.9601113455636161
33,0,4,-299.7188559485734,0,conflict_enriched,0.2373046875,mux3,0.2,0.9990234375,0.9761395368882871,0.9837188720703125
33,0,4,-299.7086326704518,1,conflict_enriched,0.296875,mux3,0.2,1.0,0.9788336262998116,0.9862409319196429
33,0,6,-298.70155472886404,2,conflict_enriched,0.2958984375,mux3,0.2,1.0,0.977971194302747,0.9860142299107143
33,0,4,-300.1588451433068,3,conflict_enriched,0.2490234375,mux3,0.2,0.99951171875,0.9765270243004517,0.9845559256417411
34,1,5,-303.5388301255001,0,conflict_enriched,0.0,parity2,0.2,0.9951171875,0.8911687172218763,0.8187931605747768
34,1,5,-305.0107827119247,1,conflict_enriched,0.0,parity2,0.2,0.99365234375,0.8895045561387472,0.8116128104073661
34,1,5,-305.8245681082412,2,conflict_enriched,0.0,parity2,0.2,0.9921875,0.8888511489994887,0.8187146868024554
34,1,5,-305.1754065155398,3,conflict_enriched,0.0,parity2,0.2,0.9921875,0.8917097935199704,0.8184901646205357
35,1,5,-296.6425122695123,0,conflict_enriched,0.06787109375,mux3,0.2,0.9892578125,0.9677054443614947,0.9740273611886161
35,1,6,-296.9655673860307,1,conflict_enriched,0.08740234375,mux3,0.2,0.98583984375,0.9695539717415022,0.9753483363560268
35,1,2,-296.8391552504545,2,conflict_enriched,0.0703125,mux3,0.2,0.986328125,0.9655435181302996,0.9726649693080357
35,1,6,-296.95299903784667,3,conflict_enriched,0.07080078125,mux3,0.2,0.99169921875,0.967806270145989,0.9740164620535714
36,2,4,-323.71129609733697,0,conflict_enriched,0.017578125,parity2,0.2,0.9970703125,0.9382209785818697,0.9473201206752232
36,2,4,-324.19389769936174,1,conflict_enriched,0.0244140625,parity2,0.2,1.0,0.9400756482394478,0.9497179303850446
36,2,3,-322.24772368929814,2,conflict_enriched,0.0146484375,parity2,0.2,0.9990234375,0.9393006712853413,0.9465244838169643
36,2,3,-324.60687758898285,3,conflict_enriched,0.021484375,parity2,0.2,0.9990234375,0.9356366302023813,0.9450051443917411
37,2,4,-283.4755598845818,0,conflict_enriched,0.00048828125,mux3,0.2,0.94189453125,0.9297051388151323,0.8915928431919643
37,2,2,-283.87688724495933,1,conflict_enriched,0.00048828125,mux3,0.2,0.908203125,0.9283614005885409,0.8924843924386161
37,2,2,-281.98524398457124,2,conflict_enriched,0.0,mux3,0.2,0.9267578125,0.9280221100354014,0.8889748709542411
37,2,3,-284.4918903019693,3,conflict_enriched,0.00048828125,mux3,0.2,0.927734375,0.9271750017856052,0.8829476492745536
38,3,1,-331.53492706420326,0,conflict_enriched,0.02490234375,parity2,0.2,1.0,0.9421137194048128,0.9384547642299107
38,3,2,-337.3188829394748,1,conflict_enriched,0.04248046875,parity2,0.2,0.9990234375,0.9292849337649499,0.9366193498883929
38,3,3,-327.8287123600079,2,conflict_enriched,0.02685546875,parity2,0.2,1.0,0.9406688806524629,0.9366476876395089
38,3,1,-326.6014981865015,3,conflict_enriched,0.0224609375,parity2,0.2,1.0,0.939351766771195,0.9335654122488839
39,3,4,-292.0584169959481,0,conflict_enriched,0.02099609375,mux3,0.2,0.98388671875,0.9587936044629498,0.9600067138671875
39,3,3,-292.23081986598993,1,conflict_enriched,0.01220703125,mux3,0.2,0.98876953125,0.9581796301493585,0.9575936453683036
39,3,3,-291.73879416730375,2,conflict_enriched,0.02978515625,mux3,0.2,0.990234375,0.9590432505621249,0.960113525390625
39,3,4,-292.53239288468427,3,conflict_enriched,0.01953125,mux3,0.2,0.986328125,0.9573893805626373,0.9585789271763393
40,4,2,-328.79993751866516,0,conflict_enriched,0.00439453125,parity2,0.2,0.99755859375,0.9310537776591615,0.9251708984375
40,4,1,-327.4526395839324,1,conflict_enriched,0.005859375,parity2,0.2,0.998046875,0.9300396757054641,0.9223284040178571
40,4,1,-325.10851553234534,2,conflict_enriched,0.00146484375,parity2,0.2,0.99853515625,0.9390399844209351,0.9293496268136161
40,4,2,-323.8889460271921,3,conflict_enriched,0.00830078125,parity2,0.2,0.998046875,0.9422524850411261,0.9310847691127232
41,4,3,-296.4488397583448,0,conflict_enriched,0.1044921875,mux3,0.2,0.998046875,0.9687350787806306,0.9742954799107143
41,4,2,-297.6874424135639,1,conflict_enriched,0.08984375,mux3,0.2,0.998046875,0.9700290568917003,0.9746464320591518
41,4,6,-297.804897842364,2,conflict_enriched,0.11572265625,mux3,0.2,0.99755859375,0.9695401771742949,0.9755597795758929
41,4,5,-296.87799596463367,3,conflict_enriched,0.0888671875,mux3,0.2,0.998046875,0.9687246173148095,0.9745832170758929
42,5,1,-327.62840337139255,0,conflict_enriched,0.11865234375,parity2,0.2,1.0,0.9555342317051794,0.9710497174944196
42,5,2,-325.3708148126753,1,conflict_enriched,0.099609375,parity2,0.2,0.99951171875,0.9530210583513984,0.9691205705915179
42,5,1,-327.02153450665173,2,conflict_enriched,0.12060546875,parity2,0.2,1.0,0.9538816417018153,0.9693995884486607
42,5,2,-329.24899052420653,3,conflict_enriched,0.14111328125,parity2,0.2,1.0,0.9577269779428682,0.9729156494140625
43,5,5,-304.3167120632427,0,conflict_enriched,0.85205078125,mux3,0.2,0.99951171875,0.9976160956058026,0.9987814767020089
43,5,4,-305.68119719241554,1,conflict_enriched,0.837890625,mux3,0.2,1.0,0.9972626675913193,0.9985983712332589
43,5,6,-303.9988314682136,2,conflict_enriched,0.85400390625,mux3,0.2,0.99951171875,0.9975225941252497,0.9987248011997768
43,5,5,-305.15888597344934,3,conflict_enriched,0.85595703125,mux3,0.2,1.0,0.9977280303084,0.99884033203125
44,6,3,-334.60143598743656,0,conflict_enriched,0.35302734375,parity2,0.2,1.0,0.9755975043202104,0.9845908028738839
44,6,2,-331.4651119776715,1,conflict_enriched,0.37939453125,parity2,0.2,1.0,0.9776489994715425,0.9861384800502232
44,6,1,-330.1448892320394,2,conflict_enriched,0.29296875,parity2,0.2,0.9990234375,0.9744659068155325,0.9831128801618304
44,6,1,-332.3371651394264,3,conflict_enriched,0.30517578125,parity2,0.2,0.99951171875,0.9754501620709368,0.9840850830078125
45,6,3,-300.4189465367919,0,conflict_enriched,0.31982421875,mux3,0.2,0.998046875,0.9810413299630829,0.9877035958426339
45,6,7,-300.36618945642107,1,conflict_enriched,0.29638671875,mux3,0.2,0.99951171875,0.9777096448785569,0.98541259765625
45,6,2,-300.2850728513503,2,conflict_enriched,0.2734375,mux3,0.2,0.99951171875,0.9772205649620906,0.9849875313895089
45,6,3,-300.2356552340196,3,conflict_enriched,0.29541015625,mux3,0.2,1.0,0.9794321895452676,0.9864828927176339
46,7,2,-322.14049032133175,0,conflict_enriched,0.00732421875,parity2,0.2,0.99951171875,0.9181675796141402,0.9118935721261161
46,7,4,-331.48324008727997,1,conflict_enriched,0.00146484375,parity2,0.2,0.9970703125,0.8899876684193769,0.8734915597098214
46,7,2,-317.90289187908405,2,conflict_enriched,0.00341796875,parity2,0.2,0.99853515625,0.9166715111999704,0.9141889299665179
46,7,1,-322.87825343787915,3,conflict_enriched,0.0087890625,parity2,0.2,0.99951171875,0.9163382585653166,0.9159306117466518
47,7,3,-290.44359834412717,0,conflict_enriched,0.01171875,mux3,0.2,0.9951171875,0.9543941321297444,0.9563271658761161
